amount,frequency,location_change,device_change,hour_of_day,is_fraud
39.46,4,0,0,15,0
133.61,3,0,0,14,0
52.64,2,1,0,8,0
7.57,4,0,0,9,0
67.84,5,0,0,9,0
179.33,4,0,0,8,0
88.78,4,0,0,18,0
254.46,2,0,0,21,0
814.87,5,0,0,11,0
11.65,1,0,0,20,0
110.17,3,0,0,22,0
161.5,0,0,0,21,0
9.39,1,0,0,16,0
32.25,3,0,0,21,0
202.32,8,0,0,22,0
21.42,4,0,0,10,0
48.26,6,0,0,20,0
65.62,1,0,0,16,0
18.87,4,0,0,21,0
64.38,6,0,0,20,0
67.81,4,0,0,11,0
14.39,3,0,0,14,0
16.27,0,0,0,13,0
28.66,2,0,0,17,0
73.35,4,0,0,13,0
25.07,3,0,0,13,0
39.49,7,0,0,21,0
113.28,2,0,0,13,0
155.77,2,0,0,20,0
70.37,2,0,0,17,0
42.92,0,0,0,9,0
34.54,2,0,0,17,0
81.8,3,0,0,14,0
98.75,2,0,0,11,0
45.12,2,0,0,10,0
73.35,3,0,0,10,0
387.55,3,0,0,9,0
76.26,5,0,0,20,0
50.23,3,0,0,14,0
139.88,4,0,0,11,0
24.12,3,0,0,15,0
15.71,2,1,0,17,0
319.42,7,0,0,19,0
35.72,4,0,0,9,0
12.45,1,0,0,13,0
214.88,1,0,0,10,0
29.62,5,0,0,20,0
31.11,2,0,0,16,0
38.03,4,0,0,21,0
12.81,3,0,0,22,0
22.48,8,0,0,12,0
193.58,4,0,0,20,0
252.74,4,1,1,8,0
7.23,2,0,0,14,0
26.72,2,0,0,16,0
43.99,3,0,0,13,0
41.8,1,1,0,11,0
48.82,4,0,0,10,0
56.29,1,0,0,18,0
163.77,0,0,0,9,0
39.12,5,0,0,13,0
5000.0,17,1,1,0,1
67.45,2,0,0,17,0
66.51,3,0,0,21,0
31.98,6,0,0,14,0
42.15,0,0,0,16,0
92.48,6,0,0,17,0
5.93,6,0,0,16,0
32.17,1,0,0,16,0
498.96,3,1,0,14,0
69.76,8,0,0,11,0
70.83,1,0,0,10,0
98.14,1,1,0,21,0
69.75,0,0,0,12,0
53.82,2,0,0,21,0
141.39,3,0,0,13,0
100.17,5,0,0,22,0
77.29,1,0,0,14,0
337.16,2,0,0,16,0
34.73,4,0,0,8,0
48.56,2,0,0,9,0
31.78,5,0,0,9,0
53.02,4,0,0,8,0
24.64,2,0,0,9,0
75.26,1,0,0,19,0
5000.0,12,1,1,0,1
79.77,0,1,0,16,0
75.32,2,1,1,10,0
5000.0,15,1,1,4,1
13.92,3,0,0,15,0
30.76,2,0,0,12,0
26.12,1,0,0,12,0
31.05,3,0,0,15,0
5000.0,13,1,1,0,1
18.54,3,0,0,8,0
22.6,1,0,0,11,0
22.89,1,1,0,12,0
83.23,4,0,0,11,0
14333.63,11,1,1,4,1
13971.86,14,1,0,3,1
170.27,3,0,0,20,0
83.93,3,0,0,13,0
137.25,6,0,0,11,0
93.1,3,0,0,17,0
84.07,4,0,0,10,0
37.63,1,0,0,8,0
15.91,2,0,0,16,0
33.51,3,0,0,19,0
42.02,2,0,0,17,0
253.7,5,0,0,15,0
115.3,3,0,0,12,0
6.59,3,1,0,14,0
148.94,3,0,0,8,0
198.19,2,0,0,10,0
114.26,2,0,0,12,0
50.32,2,0,0,22,0
20.96,2,0,0,13,0
82.43,3,0,0,21,0
5000.0,24,1,1,1,1
158.01,2,0,0,8,0
161.45,2,0,0,11,0
23.66,2,0,0,15,0
45.42,4,1,1,16,0
38.78,2,0,0,12,0
24.41,2,0,0,15,0
7.66,0,0,0,16,0
9.9,0,1,0,16,0
32.98,1,0,0,21,0
312.89,1,0,0,10,0
94.53,3,0,0,14,0
5000.0,12,1,1,1,1
240.25,1,0,0,21,0
10.31,2,1,0,20,0
51.11,1,1,0,16,0
46.74,1,0,0,9,0
61.9,5,0,0,17,0
5000.0,11,1,1,2,1
44.52,2,0,1,19,0
122.11,1,0,1,11,0
72.7,4,0,0,15,0
268.45,3,0,0,18,0
84.0,3,0,0,11,0
19.25,2,0,0,8,0
144.38,6,0,0,20,0
200.99,5,0,0,20,0
38.16,1,1,0,18,0
60.39,3,0,0,12,0
50.83,1,0,0,20,0
13.32,3,0,0,13,0
102.6,5,1,0,11,0
137.78,2,0,0,8,0
33.89,0,0,1,19,0
219.52,4,0,0,21,0
170.64,2,0,0,16,0
46.93,3,1,0,12,0
62.76,2,0,0,11,0
5000.0,11,0,1,0,1
89.3,3,0,0,20,0
5000.0,19,1,1,2,1
444.94,5,0,0,21,0
81.35,4,0,0,19,0
144.25,1,1,0,19,0
61.16,1,0,0,21,0
49.04,1,0,0,11,0
32.79,3,0,0,10,0
84.02,1,0,0,14,0
94.47,4,0,0,16,0
53.7,4,0,0,11,0
21.71,4,0,0,8,0
56.22,3,0,0,11,0
180.33,5,0,0,22,0
84.53,3,0,0,8,0
44.08,0,0,0,8,0
41.37,5,0,0,11,0
32.59,2,0,0,21,0
201.77,3,0,0,17,0
67.44,2,0,0,15,0
47.14,3,0,0,17,0
20.99,4,0,0,21,0
154.46,4,0,0,10,0
51.18,2,0,0,20,0
37.52,1,0,0,14,0
5000.0,17,0,1,1,1
32.7,3,0,0,15,0
89.64,4,0,0,8,0
105.11,3,0,0,19,0
99.23,2,0,0,18,0
35.85,4,0,0,14,0
19.74,2,0,0,11,0
25.73,2,0,0,12,0
38.5,3,1,0,21,0
41.07,3,0,1,18,0
13.56,5,0,0,18,0
16.48,4,0,0,9,0
19.47,2,0,0,19,0
9592.91,16,0,1,1,1
52.17,1,1,0,11,0
158.41,3,0,0,10,0
29.57,3,0,0,15,0
42.14,4,0,0,18,0
163.38,5,0,0,10,0
19.29,2,0,0,17,0
23.09,0,1,0,14,0
291.03,2,0,0,13,0
141.75,2,0,0,11,0
52.84,3,1,0,20,0
73.63,2,0,0,22,0
28.62,6,0,0,12,0
36.34,3,0,0,9,0
14.95,5,0,0,9,0
5000.0,29,1,0,4,1
44.59,3,0,0,19,0
110.15,2,0,0,12,0
98.57,3,0,0,22,0
23.55,0,0,0,15,0
50.86,3,0,0,16,0
56.36,2,0,0,22,0
143.77,2,0,0,9,0
156.97,5,0,0,11,0
52.1,3,0,0,22,0
26.73,1,0,0,19,0
92.07,2,1,0,10,0
5000.0,10,1,0,3,1
30.99,4,0,1,16,0
44.86,0,0,0,22,0
23.08,2,0,0,12,0
27.66,4,0,0,22,0
147.91,1,0,0,10,0
114.81,4,0,0,14,0
29.74,6,0,0,21,0
31.34,4,1,0,19,0
191.93,5,0,0,16,0
236.33,4,0,0,21,0
289.24,3,0,0,22,0
30.29,3,0,0,21,0
15.11,3,0,0,19,0
104.45,4,0,0,22,0
26.23,1,0,0,18,0
18.33,4,0,0,19,0
821.22,4,0,0,11,0
5000.0,13,1,1,4,1
106.4,6,0,0,8,0
5000.0,19,1,1,5,1
276.96,11,0,0,8,0
41.56,1,0,0,15,0
51.63,4,0,0,14,0
206.4,2,0,0,14,0
49.87,2,0,1,11,0
91.28,5,0,0,16,0
5000.0,17,1,1,0,1
5000.0,13,0,0,3,1
5000.0,17,1,1,1,1
137.14,2,0,0,17,0
32.19,3,0,0,21,0
30.39,5,0,0,14,0
107.65,3,0,0,18,0
15645.66,15,1,0,0,1
17.14,4,0,0,15,0
58.96,2,0,0,18,0
40.48,4,0,0,10,0
23.34,1,0,1,17,0
5000.0,11,0,1,0,1
154.03,4,0,0,22,0
60.82,5,0,0,20,0
281.87,1,0,1,8,0
5973.51,15,0,1,2,1
5000.0,12,1,1,4,1
56.64,2,0,0,19,0
225.66,5,0,0,15,0
171.33,1,0,0,10,0
180.46,2,1,0,8,0
40354.58,12,0,1,2,1
59.25,1,0,0,8,0
103.41,1,0,0,10,0
61.75,2,0,0,15,0
65.67,3,0,0,10,0
42.41,2,0,0,10,0
236.64,5,0,0,15,0
627.17,7,0,0,22,0
10.95,3,0,0,15,0
18.19,3,0,0,17,0
109.15,3,0,0,9,0
15.89,2,0,0,16,0
137.73,2,0,0,12,0
37.64,5,1,0,17,0
11.05,3,0,0,18,0
26.53,4,0,0,16,0
36.48,2,0,0,10,0
396.91,3,0,0,12,0
14.65,5,0,0,19,0
33.96,0,1,0,14,0
5.14,4,0,0,15,0
5000.0,9,1,1,1,1
17.82,2,0,0,8,0
85.58,5,0,0,12,0
27.11,3,0,0,21,0
17.22,3,0,0,12,0
30.07,3,1,0,15,0
162.63,1,0,0,11,0
119.36,4,0,0,11,0
18.66,3,0,0,17,0
308.74,5,1,0,16,0
7.46,2,0,0,16,0
123.89,4,0,0,19,0
21.52,3,0,0,20,0
166.81,0,0,0,9,0
332.32,2,0,0,9,0
159.42,1,0,0,10,0
212.55,2,0,0,16,0
161.06,3,0,0,16,0
34.56,3,0,0,13,0
45.78,2,0,0,20,0
50.24,5,1,0,10,0
226.93,3,0,0,9,0
13.5,2,1,0,22,0
60.3,2,0,0,8,0
45.46,1,0,0,15,0
19.02,2,0,0,19,0
93.07,1,0,0,18,0
37.53,0,0,0,9,0
85.33,5,1,0,17,0
21.4,3,0,0,9,0
72.24,5,0,0,20,0
48.72,1,0,0,8,0
9.93,5,0,0,20,0
65.71,2,0,0,15,0
75.16,1,1,0,10,0
5000.0,11,1,1,3,1
84.78,4,0,0,16,0
37.03,6,0,0,9,0
95.67,3,0,0,19,0
5000.0,16,1,0,0,1
11.94,1,0,0,13,0
85.1,7,0,0,9,0
59.84,8,0,0,16,0
130.16,4,0,0,12,0
26.36,2,0,0,20,0
51.99,4,0,0,14,0
24.47,2,0,0,21,0
329.1,2,0,0,12,0
16.88,1,1,0,8,0
67.99,1,0,0,20,0
15116.31,19,1,1,1,1
118.26,1,0,0,16,0
9.52,3,0,1,11,0
21.57,1,0,0,12,0
86.67,1,0,0,17,0
594.65,1,0,0,14,0
110.33,3,0,0,13,0
35.74,3,0,0,18,0
159.58,1,0,0,12,0
12.86,1,0,0,20,0
25.63,6,0,0,13,0
99.93,2,0,0,18,0
37.25,1,0,0,22,0
130.68,2,0,0,11,0
93.19,5,0,0,16,0
117.62,4,0,0,14,0
6.78,2,0,0,17,0
49.49,3,0,0,21,0
139.63,5,0,1,10,0
29.73,2,0,0,8,0
22.66,2,0,0,12,0
318.3,3,0,0,9,0
418.16,2,0,0,8,0
116.61,1,0,0,21,0
96.74,7,0,0,15,0
20.06,2,0,1,17,0
41.74,6,0,0,22,0
22.92,3,0,0,18,0
5000.0,10,1,1,2,1
18.41,3,0,0,9,0
66.53,1,0,0,12,0
174.99,1,0,0,12,0
47.13,2,0,0,9,0
174.31,2,0,0,22,0
116.08,3,0,0,14,0
36.7,4,0,0,17,0
242.29,4,0,0,18,0
75.29,2,0,0,18,0
25.37,2,0,0,10,0
8.84,1,0,0,19,0
24.6,1,0,1,11,0
147.11,5,0,0,15,0
285.32,3,1,0,13,0
22.36,2,0,0,20,0
95.31,2,0,0,13,0
83.55,2,0,1,14,0
14.36,5,0,0,17,0
91.67,3,1,0,8,0
7.67,3,0,0,17,0
148.57,2,0,0,11,0
50.04,2,0,0,11,0
167.5,3,0,0,12,0
31.27,3,0,0,18,0
76.66,0,1,0,9,0
74.29,5,0,0,15,0
11.65,3,1,0,19,0
5.93,2,0,0,10,0
81.16,2,0,0,14,0
52.6,2,0,0,17,0
38.89,5,0,0,16,0
5000.0,13,1,1,4,1
26.23,3,0,0,12,0
54.29,0,1,0,22,0
27.5,2,0,0,17,0
239.72,2,1,0,12,0
17.79,3,0,0,8,0
133.9,2,0,1,20,0
65.93,3,0,0,16,0
310.72,3,0,0,21,0
122.49,3,0,0,11,0
105.04,5,0,0,11,0
28.74,2,0,0,10,0
16.82,3,0,0,22,0
131.13,1,0,0,19,0
32.89,0,0,0,16,0
27.13,4,0,0,16,0
16.38,4,0,0,19,0
30.39,4,0,0,12,0
29.23,3,0,0,15,0
79.27,4,0,0,11,0
16.94,2,0,0,11,0
324.34,1,1,0,20,0
70.88,0,0,0,11,0
74.76,2,0,0,13,0
103.74,5,0,0,16,0
14.86,3,0,0,15,0
117.92,8,0,0,8,0
29.61,1,0,0,15,0
32.05,2,0,1,21,0
188.59,2,0,0,22,0
20.65,5,0,0,11,0
31.34,2,0,1,13,0
119.45,3,0,0,9,0
132.99,2,0,0,22,0
5000.0,14,1,1,4,1
102.6,3,0,0,20,0
155.54,2,0,0,22,0
39.18,3,0,1,8,0
77.96,1,0,0,22,0
14.03,3,0,0,8,0
76.61,2,0,0,8,0
238.68,3,0,0,10,0
73.35,6,0,0,21,0
75.7,5,0,0,11,0
51.23,2,0,0,11,0
62.33,0,0,0,9,0
75.71,2,0,0,14,0
5000.0,23,0,1,3,1
12.89,6,0,0,14,0
426.03,2,0,0,11,0
49.73,5,0,0,12,0
82.03,2,0,0,17,0
56.69,4,0,0,17,0
71.68,2,0,0,9,0
25.47,4,0,0,18,0
20.68,4,0,0,16,0
99.56,1,0,0,10,0
19.73,2,0,0,15,0
7.79,2,0,0,12,0
12.33,0,0,0,12,0
49.2,3,0,0,12,0
14.49,3,0,0,16,0
156.63,3,0,0,11,0
37.13,2,0,0,17,0
285.23,2,0,0,13,0
55.95,3,0,0,13,0
161.71,5,0,0,21,0
108.16,5,0,0,19,0
101.99,2,0,0,14,0
8.75,3,0,0,19,0
152.85,2,0,0,8,0
26.7,5,0,0,8,0
85.18,0,0,0,14,0
32.78,4,0,0,15,0
119.48,2,0,0,16,0
14.12,3,0,0,17,0
148.06,1,0,0,18,0
60.77,0,0,0,18,0
29.48,6,0,0,8,0
108.12,3,1,0,9,0
48.0,5,0,0,14,0
49.59,5,0,0,18,0
46.56,3,0,0,17,0
146.26,5,0,0,21,0
174.69,6,0,0,18,0
14.14,2,0,0,11,0
5000.0,21,0,1,5,1
42.35,0,0,0,9,0
72.33,2,1,0,21,0
67.28,1,0,1,22,0
613.25,3,0,0,8,0
7.5,2,0,0,16,0
37.9,4,0,1,8,0
57.85,3,0,0,22,0
59.12,3,0,0,10,0
77.19,2,0,0,17,0
75.55,4,0,0,12,0
455.32,4,0,0,14,0
52.19,2,0,0,22,0
5000.0,17,1,0,3,1
52.82,4,0,0,17,0
221.76,3,0,0,15,0
28.44,6,0,1,14,0
101.16,4,0,0,22,0
35.32,3,0,0,18,0
6.04,3,0,0,10,0
60.52,4,0,0,8,0
51.96,4,0,0,11,0
5502.46,18,0,1,2,1
36.04,5,1,0,15,0
13.77,4,0,0,18,0
224.13,4,0,0,15,0
125.15,5,0,0,20,0
157.29,3,0,0,13,0
100.47,3,0,0,22,0
57.19,2,0,0,14,0
252.03,3,1,0,20,0
72.77,3,0,0,12,0
72.52,3,1,0,18,0
53.59,3,0,0,19,0
173.92,4,0,0,16,0
122.49,2,0,0,11,0
19.79,1,0,0,12,0
45.9,3,0,0,11,0
236.95,3,0,0,14,0
78.02,2,0,0,21,0
328.51,3,1,0,11,0
123.44,1,1,0,11,0
239.4,7,0,0,13,0
32.25,3,0,0,14,0
218.99,2,0,0,18,0
20.21,2,0,0,19,0
445.07,1,0,0,19,0
29.64,3,0,0,9,0
64.25,5,0,0,21,0
520.11,3,0,0,8,0
445.59,7,0,0,22,0
48.98,3,0,0,10,0
26.63,3,0,0,16,0
122.83,2,0,0,9,0
94.94,6,0,0,20,0
164.99,4,0,0,14,0
5392.36,14,0,0,2,1
5000.0,17,1,1,2,1
19.1,1,0,1,9,0
74.89,2,0,0,18,0
16.76,3,0,0,13,0
12.48,3,0,0,17,0
87.65,4,0,0,14,0
11.64,1,0,0,12,0
44.58,4,0,0,12,0
16.98,3,0,0,11,0
91.97,2,0,0,21,0
37.47,4,0,0,9,0
93.39,2,0,0,14,0
253.68,6,0,0,19,0
106.75,2,0,0,8,0
40.13,2,0,0,15,0
81.46,2,0,0,18,0
6858.27,13,1,0,4,1
109.16,3,0,0,22,0
420.81,1,0,1,12,0
101.63,2,0,0,18,0
97.23,1,0,0,15,0
55.77,5,0,0,16,0
94.93,2,0,0,18,0
140.72,0,1,1,22,0
104.74,3,0,0,16,0
109.61,5,0,1,14,0
349.15,4,0,0,21,0
25.58,3,0,0,19,0
252.23,1,0,0,13,0
15.1,2,0,0,12,0
72.25,5,0,0,14,0
5000.0,10,1,0,3,1
29.13,6,0,0,9,0
27.47,2,1,0,19,0
43.48,3,0,0,9,0
18.69,1,1,0,21,0
133.18,3,0,0,22,0
76.07,10,0,0,16,0
13.7,2,0,0,9,0
303.66,2,0,0,15,0
257.37,2,0,0,20,0
50.36,4,1,0,13,0
194.92,1,0,0,18,0
61.16,1,0,0,9,0
37.08,3,0,0,11,0
50.6,2,0,0,18,0
104.95,1,0,0,15,0
78.24,5,0,0,16,0
46.01,3,0,0,8,0
48.69,1,0,0,17,0
10.94,3,0,0,14,0
33.0,2,0,0,14,0
67.24,5,0,0,9,0
5000.0,8,1,1,1,1
142.12,1,1,0,16,0
81.12,4,0,0,11,0
24.93,8,0,0,15,0
23.66,3,0,0,10,0
17.4,1,1,0,11,0
5000.0,10,0,1,2,1
83.44,5,0,0,16,0
56.34,0,0,0,17,0
21.34,4,0,0,17,0
101.4,3,1,0,10,0
42.56,0,0,0,18,0
48.58,1,1,0,18,0
248.49,3,0,0,10,0
75.63,3,0,1,17,0
5000.0,17,0,0,4,1
128.18,6,0,0,15,0
426.9,2,0,0,11,0
27.06,3,0,0,22,0
219.15,3,0,0,16,0
22.06,4,0,0,20,0
61.85,4,0,0,21,0
19.98,4,1,0,10,0
7.1,4,0,0,22,0
133.2,4,0,0,8,0
76.28,1,0,0,21,0
135.82,2,0,0,11,0
13.49,6,0,0,13,0
300.1,2,0,0,15,0
38.66,6,0,0,20,0
17.64,1,1,0,11,0
35.56,2,1,0,18,0
274.16,2,0,0,18,0
5000.0,19,0,0,5,1
14.12,7,1,0,22,0
6.84,1,0,0,19,0
130.54,4,0,0,10,0
11.28,0,1,0,22,0
62.99,0,0,0,15,0
32.17,2,0,0,16,0
43.94,6,0,0,22,0
229.6,5,0,0,9,0
142.43,4,0,0,11,0
13.11,4,1,0,10,0
27.41,2,0,0,21,0
5000.0,14,1,1,3,1
185.6,3,0,0,18,0
39.6,5,0,0,22,0
65.79,4,0,0,19,0
2.74,2,0,0,15,0
27.95,3,0,0,10,0
94.6,2,0,0,22,0
31.03,0,0,0,18,0
45.28,2,0,0,19,0
27.23,7,0,0,12,0
9.32,6,0,1,20,0
75.55,2,1,0,8,0
70.48,3,0,1,11,0
73.45,4,0,0,16,0
36.25,1,1,0,18,0
43.48,3,0,0,20,0
31.42,1,0,0,20,0
485.46,2,1,0,11,0
38.53,3,0,0,12,0
144.47,1,0,0,9,0
5000.0,16,1,1,4,1
6.66,1,0,0,20,0
16.11,3,0,0,19,0
58.89,2,0,0,15,0
51.05,2,0,0,21,0
21.34,4,1,0,13,0
14.75,0,1,0,8,0
107.2,5,0,0,18,0
29.54,3,0,0,20,0
92.14,3,0,0,17,0
48.54,0,0,0,15,0
58.22,5,0,0,20,0
27.41,1,0,0,17,0
31.51,2,1,0,11,0
386.97,2,0,1,22,0
52.54,5,0,0,8,0
31.86,0,0,0,14,0
147.83,2,0,0,21,0
54.97,7,0,0,16,0
15.63,2,0,0,10,0
279.62,6,0,0,10,0
96.78,4,0,0,9,0
148.66,3,0,0,21,0
7.05,3,0,0,8,0
33.76,2,0,0,18,0
35.54,2,0,0,15,0
60.71,3,0,0,17,0
298.85,0,0,0,16,0
455.61,3,0,0,15,0
157.3,4,0,0,10,0
74.12,0,0,0,8,0
11.05,3,0,0,12,0
71.44,2,0,0,19,0
12.62,4,0,0,8,0
22.85,1,0,0,14,0
132.54,0,0,0,13,0
108.02,5,0,1,16,0
54.24,5,0,0,9,0
123.16,5,0,0,20,0
134.6,5,0,0,8,0
27.73,4,0,0,14,0
36.85,2,0,0,14,0
66.67,2,0,0,12,0
31.04,1,0,0,16,0
103.3,4,0,0,18,0
80.85,4,0,0,21,0
95.36,3,0,0,15,0
76.93,7,1,0,18,0
19.66,3,0,0,16,0
10.14,2,0,0,9,0
69.63,2,0,0,20,0
5000.0,19,1,0,2,1
22.24,3,0,0,15,0
8.25,1,0,0,8,0
43.76,6,0,0,16,0
30.02,2,0,0,18,0
65.05,4,0,0,18,0
50.51,3,0,0,16,0
233.4,3,0,0,11,0
27.92,3,0,0,14,0
310.44,2,0,0,16,0
44.09,7,0,0,20,0
56.32,4,0,0,15,0
5000.0,13,0,0,2,1
32.66,2,0,0,15,0
147.61,2,0,0,14,0
24.88,2,0,0,21,0
64.81,4,1,0,12,0
33.59,3,0,0,16,0
159.14,5,0,0,20,0
177.48,2,1,0,11,0
252.84,0,0,0,16,0
57.79,5,0,0,19,0
332.82,3,1,0,9,0
47.21,1,0,0,16,0
35.91,3,0,0,15,0
92.84,3,0,0,13,0
32.17,6,0,0,21,0
38.17,4,0,0,17,0
106.95,3,1,0,9,0
75.61,5,0,0,18,0
58.91,5,0,0,20,0
58.41,1,0,0,21,0
4.76,4,0,0,11,0
38.35,1,1,0,12,0
27.0,2,0,0,20,0
193.77,3,0,0,11,0
95.41,4,1,0,8,0
27.96,3,0,0,21,0
21.43,3,0,0,20,0
108.13,4,0,0,16,0
27.32,1,1,0,16,0
106.56,2,0,0,22,0
389.45,5,0,0,19,0
55.48,2,0,0,17,0
30.42,4,0,0,15,0
167.11,3,0,0,22,0
292.56,3,0,0,19,0
13.22,2,0,0,18,0
179.78,3,1,0,9,0
266.67,2,0,0,19,0
9.09,4,0,0,13,0
31.89,1,0,0,10,0
44.84,4,1,0,8,0
55.49,2,0,0,21,0
10.13,3,0,0,22,0
24.23,5,0,0,16,0
62.8,3,0,0,20,0
43.22,3,0,0,8,0
80.57,1,0,0,12,0
35.05,1,0,0,12,0
49.69,5,0,0,21,0
435.87,2,0,0,20,0
20.52,0,0,0,16,0
57.25,2,0,0,15,0
35.44,6,0,0,20,0
74.22,5,0,0,13,0
58.69,7,0,0,14,0
28.07,1,0,0,15,0
3.68,1,0,0,8,0
12.96,3,0,0,17,0
36.47,3,0,0,21,0
6877.2,21,1,0,2,1
41.47,1,0,0,12,0
211.04,3,0,0,17,0
48.62,3,0,0,12,0
34.66,5,0,0,20,0
39.65,2,0,0,22,0
13.34,6,0,0,20,0
248.74,2,0,0,10,0
35.64,3,0,0,20,0
19.8,3,0,0,18,0
618.14,4,0,0,13,0
44.79,2,1,0,12,0
83.75,2,0,0,17,0
91.46,2,0,0,8,0
5000.0,9,1,1,1,1
65.98,2,0,0,20,0
373.7,3,0,0,21,0
32.08,1,0,0,17,0
17.97,2,0,0,12,0
111.39,2,0,0,10,0
88.71,3,0,0,8,0
66.25,4,1,0,20,0
157.39,1,1,0,18,0
112.28,4,0,0,20,0
36.11,3,0,0,8,0
114.74,4,0,0,22,0
8.07,2,0,0,20,0
277.54,1,0,0,19,0
76.14,2,0,0,8,0
66.25,3,0,0,8,0
143.85,4,0,0,9,0
44.45,2,1,0,11,0
29.93,4,0,0,20,0
119.58,3,0,0,8,0
47.56,4,0,0,20,0
67.0,1,0,0,17,0
27.53,2,0,0,19,0
30.46,5,0,0,22,0
33.05,4,0,0,10,0
84.73,6,0,0,16,0
27.62,2,0,0,16,0
94.01,2,0,0,9,0
28.15,1,0,0,18,0
291.45,3,0,0,14,0
5000.0,17,0,1,4,1
20.5,2,0,0,21,0
123.69,5,0,0,12,0
17.75,4,0,0,19,0
19.57,2,0,0,16,0
5000.0,14,0,1,3,1
76.09,3,0,0,17,0
65.22,8,0,0,15,0
191.75,6,0,0,18,0
8.6,4,0,0,21,0
37.39,5,0,0,13,0
69.4,0,0,0,11,0
168.44,2,0,0,11,0
65.27,2,0,0,12,0
83.59,4,0,0,17,0
31.5,0,0,0,18,0
25.2,1,0,0,10,0
72505.45,14,1,0,1,1
96.59,2,0,0,13,0
57.14,4,0,0,9,0
65.58,5,0,0,22,0
24.53,0,0,1,8,0
35.28,3,0,0,17,0
10.1,3,0,0,9,0
50.51,2,0,0,20,0
7.76,1,0,0,21,0
292.88,6,0,0,17,0
223.84,3,0,0,12,0
43.12,2,0,0,13,0
66.45,4,0,0,20,0
44.16,6,1,0,15,0
24.3,4,0,0,13,0
5000.0,17,0,1,1,1
38.1,4,0,0,17,0
6.32,1,0,1,20,0
23.87,2,0,0,14,0
40.03,3,0,0,11,0
57.62,4,0,0,18,0
56.49,2,0,0,8,0
28.01,3,0,0,14,0
197.18,3,0,0,22,0
131.93,3,0,0,10,0
90.47,5,0,0,8,0
130.61,4,0,0,18,0
14.06,4,1,0,19,0
65.75,4,0,0,17,0
51.42,2,0,0,17,0
104.7,7,0,0,10,0
82.95,6,0,0,10,0
32.82,4,0,0,18,0
18.05,3,0,0,13,0
102.76,3,0,0,15,0
30.37,2,0,1,12,0
32665.81,17,1,0,0,1
6.11,2,0,0,8,0
130.47,2,0,0,18,0
51.88,2,0,1,14,0
13.77,2,0,0,9,0
62.52,2,0,0,18,0
31.86,1,0,0,14,0
51758.85,14,1,1,0,1
140.5,3,0,0,16,0
274.62,3,0,0,20,0
8.71,2,0,0,13,0
36.55,4,0,0,22,0
26.23,1,0,0,18,0
6.92,2,0,1,14,0
134.36,0,0,0,21,0
5000.0,15,1,0,4,1
14.58,4,0,0,12,0
126.55,4,0,0,21,0
7.76,0,0,0,8,0
84.37,3,0,0,8,0
164.63,4,0,0,11,0
47.35,6,0,0,21,0
23929.35,9,1,0,3,1
51.53,3,0,0,12,0
162.19,3,0,0,17,0
82.83,5,0,0,20,0
23.42,6,0,0,18,0
23.76,3,1,0,19,0
22.81,3,0,0,8,0
98.23,5,0,0,20,0
10.29,7,0,0,8,0
9.32,6,1,0,17,0
73.05,1,0,0,11,0
237.41,4,0,0,20,0
113.76,3,1,0,18,0
21209.96,20,1,1,2,1
33.14,5,0,0,9,0
59.32,3,0,0,17,0
35.74,3,0,0,14,0
30.85,3,1,0,18,0
142.64,3,0,1,20,0
177.48,0,1,0,17,0
59.85,2,0,0,11,0
57.57,1,0,0,19,0
14.44,2,0,0,19,0
50.08,6,0,0,17,0
25.0,3,0,0,17,0
35341.37,12,1,1,0,1
5000.0,22,1,0,3,1
20.19,3,0,0,15,0
52.58,4,0,0,13,0
87.82,4,0,0,14,0
50.9,4,0,0,12,0
86.71,2,0,0,10,0
19.45,1,0,0,15,0
111.11,5,0,0,17,0
82.4,2,0,0,17,0
20.81,1,1,0,9,0
39.03,1,0,0,9,0
29.2,7,0,0,21,0
28.95,2,0,0,15,0
151.71,1,0,0,10,0
18.94,2,0,0,9,0
49.8,5,0,0,21,0
104.1,3,0,0,21,0
14.58,5,0,0,8,0
111.31,4,0,0,22,0
19.83,5,0,0,15,0
59.39,3,0,0,17,0
69.66,1,0,0,17,0
70.84,5,0,0,22,0
33.02,5,0,0,22,0
168.57,2,0,0,15,0
264.92,1,0,0,12,0
101.46,4,0,0,19,0
31.97,5,0,0,17,0
60.92,2,0,0,8,0
107.04,3,0,0,9,0
22.36,6,0,0,19,0
6463.91,8,1,0,0,1
57.06,3,0,0,16,0
28.4,4,0,0,14,0
7.91,4,0,0,14,0
36.69,3,0,0,14,0
50.09,2,0,0,10,0
57.27,2,0,0,8,0
7.73,0,0,0,18,0
56.51,2,0,0,15,0
5000.0,14,0,1,2,1
50.35,3,1,0,12,0
235.5,1,0,0,11,0
23.71,3,0,0,17,0
70.9,3,0,0,11,0
129.35,5,0,0,21,0
7.03,3,1,0,16,0
15.0,2,0,0,17,0
7.61,1,0,0,8,0
94.23,0,0,0,14,0
24.83,5,0,0,12,0
48.8,2,0,0,10,0
24.03,4,0,0,8,0
243.16,4,1,0,14,0
28.88,4,0,0,21,0
5.13,4,0,0,17,0
5000.0,13,0,1,1,1
61.6,3,1,0,9,0
138.61,4,0,0,10,0
80.03,2,0,0,11,0
48.68,2,0,0,20,0
139.43,1,0,0,21,0
466.76,4,0,0,21,0
